neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,square_feet,price,cleaning_fee,review_scores_rating
Glen Park,37.739683141061285,-122.42607753616835,House,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",""Wireless Internet"",""Pets allowed"",""Pets live on this property"",Dog(s),""Indoor fireplace"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Lock on bedroom door"",Hangers,""Hair dryer"",Iron}",,$175.00,,92.0
Noe Valley,37.74050358438718,-122.42760675234345,House,Entire home/apt,10,2.0,5.0,5.0,"{Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$344.00,$80.00,98.0
Glen Park,37.73625671585987,-122.436769660021,House,Entire home/apt,4,1.0,2.0,2.0,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Baby monitor"",""Outlet covers"",""High chair"",""Stair gates"",""Babysitter recommendations"",""Pack ’n Play/travel crib""}",750.0,$224.00,$90.00,96.0
Glen Park,37.73555569857685,-122.43322160287615,House,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Smartlock,Keypad}",,$99.00,$30.00,99.0
Noe Valley,37.741728674886545,-122.42752045126429,House,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$350.00,$50.00,
Glen Park,37.73773411559475,-122.4258359468682,House,Entire home/apt,4,1.0,2.0,3.0,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets allowed"",Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""Private entrance""}",,$136.00,,
Glen Park,37.73639593717306,-122.4377053733114,House,Entire home/apt,5,2.0,3.0,3.0,"{TV,""Wireless Internet"",Kitchen,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers}",,$350.00,$150.00,
,37.73884930310589,-122.43594128017624,House,Entire home/apt,3,1.0,1.0,2.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad,""Private entrance""}",,$139.00,$80.00,95.0
Glen Park,37.735337070666006,-122.43410237095979,House,Entire home/apt,6,2.5,4.0,5.0,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Hair dryer"",""Laptop friendly workspace""}",,$350.00,,
Noe Valley,37.741768787360286,-122.42999269524486,House,Private room,1,2.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad}",,$99.00,$25.00,94.0
Noe Valley,37.74171188424417,-122.42751065927143,House,Private room,2,1.0,1.0,1.0,"{""Wireless Internet"",Kitchen,""Pets allowed"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""translation missing: en.hosting_amenity_50"",""Private living room""}",,$59.00,,100.0
Glen Park,37.73628554357846,-122.43468512911188,Condominium,Entire home/apt,6,1.0,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials}",,$520.00,$50.00,100.0
Noe Valley,37.74118375527085,-122.43024872036811,Apartment,Entire home/apt,6,1.5,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Indoor fireplace"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""24-hour check-in"",""Laptop friendly workspace""}",,$250.00,,91.0
Glen Park,37.739673142484776,-122.42694386011317,House,Private room,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Dog(s),Cat(s),Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",,$75.00,$20.00,96.0
,37.738965100521845,-122.42618293532644,House,Private room,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Shampoo,Hangers,""Hair dryer"",Iron}",,$140.00,$85.00,100.0
Glen Park,37.73952450065803,-122.4294917867662,Apartment,Entire home/apt,3,1.5,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo}",,$250.00,$99.00,97.0
Glen Park,37.734496365649406,-122.43020790859724,House,Entire home/apt,8,1.5,3.0,4.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,"$1,495.00",,
Glen Park,37.73427647120108,-122.43625173869832,Apartment,Entire home/apt,2,1.0,0.0,1.0,"{Internet,""Wireless Internet"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad}",,$130.00,$50.00,98.0
Noe Valley,37.74215306855244,-122.42579574892338,House,Entire home/apt,5,2.0,3.0,4.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",,$315.00,$175.00,99.0
Glen Park,37.738360290522216,-122.42704536777916,Apartment,Entire home/apt,4,1.0,2.0,2.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room""}",,$178.00,$125.00,97.0
Noe Valley,37.74084770127593,-122.43054058367494,Apartment,Entire home/apt,2,1.0,2.0,1.0,"{TV,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$130.00,$15.00,100.0
Glen Park,37.73484983046264,-122.43406537882387,House,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad,""Private entrance""}",,$135.00,$50.00,96.0
Glen Park,37.738784617864795,-122.4349812367995,House,Entire home/apt,6,2.0,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$300.00,$120.00,95.0
Glen Park,37.73429744173668,-122.43060944464621,House,Private room,3,1.0,1.0,2.0,"{""Cable TV"",""Wireless Internet"",Kitchen,Gym,Breakfast,""Pets live on this property"",Dog(s),""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron}",,$150.00,$50.00,98.0
Glen Park,37.73633314501495,-122.43198890998673,House,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Wireless Internet"",Kitchen,Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",,$200.00,$100.00,
Glen Park,37.734273437793576,-122.43625426321394,House,Entire home/apt,4,1.0,2.0,3.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets allowed"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo}",,$300.00,$75.00,100.0
Glen Park,37.73973018342589,-122.43213670838672,House,Entire home/apt,8,2.5,4.0,4.0,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$500.00,,
Glen Park,37.73678550070315,-122.43863577659214,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",,$118.00,,
Glen Park,37.739039251575996,-122.42665288775206,House,Entire home/apt,5,1.0,2.0,2.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox,""Private entrance""}",,$240.00,$100.00,96.0
Glen Park,37.74044378099765,-122.42855437205307,House,Entire home/apt,6,2.0,4.0,4.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,Iron,""translation missing: en.hosting_amenity_50""}",,$300.00,$150.00,97.0
Glen Park,37.73555673028199,-122.43894833385313,House,Entire home/apt,4,1.0,2.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$139.00,$50.00,96.0
Glen Park,37.7349069056116,-122.42976512826021,House,Entire home/apt,8,4.5,4.0,5.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Gym,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$495.00,$150.00,100.0
Glen Park,37.73711643917977,-122.42743721182049,House,Private room,2,1.0,1.0,1.0,"{""Wireless Internet"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher""}",,$239.00,$15.00,100.0
Glen Park,37.73429084980193,-122.43491045425013,House,Entire home/apt,6,1.5,4.0,4.0,"{""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Suitable for events"",Washer,Dryer}",,$500.00,$200.00,95.0
Noe Valley,37.74158643362317,-122.42962181504922,House,Private room,2,1.5,1.0,1.0,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$86.00,,90.0
Glen Park,37.73868155396407,-122.42948521039742,House,Entire home/apt,4,1.5,2.0,3.0,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer}",2000.0,$250.00,$75.00,90.0
Glen Park,37.73845908978114,-122.42951453751849,Condominium,Entire home/apt,4,1.0,2.0,3.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",,$195.00,$125.00,97.0
Glen Park,37.73822647168791,-122.42522377763862,House,Entire home/apt,5,3.0,3.0,3.0,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials}",,$250.00,$150.00,
Glen Park,37.735627923098455,-122.43769986154085,Bungalow,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$108.00,$25.00,99.0
,37.7370180661461,-122.43418475592051,House,Entire home/apt,2,1.5,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo}",,$250.00,$30.00,
Glen Park,37.73796608203527,-122.43245916084769,House,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace""}",,$100.00,$50.00,100.0
Glen Park,37.73823942741289,-122.4358747669031,Apartment,Entire home/apt,3,1.0,1.0,2.0,"{Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron}",,$150.00,$80.00,84.0
Glen Park,37.73422134122357,-122.4311872411304,Apartment,Entire home/apt,3,1.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo}",,$199.00,$100.00,100.0
Glen Park,37.73728815797197,-122.43166355292179,House,Entire home/apt,4,1.0,2.0,2.0,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets allowed"",Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",,$170.00,$30.00,100.0
Glen Park,37.73583779249705,-122.43567712954201,House,Entire home/apt,6,2.5,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo}",,$250.00,$156.00,88.0
Glen Park,37.73838179478437,-122.43375157200887,House,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Smartlock}",,$135.00,$50.00,97.0
Glen Park,37.73443709367609,-122.43298000118088,House,Private room,1,1.0,1.0,1.0,"{""Wireless Internet"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$100.00,,
Noe Valley,37.74147913559776,-122.42510453617928,Apartment,Entire home/apt,8,1.0,4.0,4.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""24-hour check-in"",Hangers,""Laptop friendly workspace""}",,$475.00,$150.00,96.0
Glen Park,37.7389204928456,-122.42824271576923,Apartment,Entire home/apt,2,2.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$180.00,$100.00,96.0
Noe Valley,37.74167676189617,-122.43060762792926,Apartment,Entire home/apt,6,3.0,2.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",,$500.00,$150.00,100.0
